imgSrc,nameWord,categories
/productimages/sku/s1775238+sw.jpg,abundant alabaster,gem
https://images.ulta.com/is/image/Ulta/2550499sw?$50px$,accra,location
https://images.ulta.com/is/image/Ulta/2553889sw?$50px$,aglow,misc
https://images.ulta.com/is/image/Ulta/2549910sw?$50px$,alabaster,gem
/productimages/sku/s2243913+sw.jpg,alabaster,gem
/productimages/sku/s2032845+sw.jpg,alabaster,gem
/productimages/sku/s1288810+sw.jpg,alabaster,gem
/productimages/sku/s1582295+sw.jpg,alabaster,gem
/productimages/sku/s2307312+sw.jpg,alabaster,gem
/productimages/sku/s2032845+sw.jpg,alabaster,gem
/productimages/sku/s2032845+sw.jpg,alabaster,gem
https://images.ulta.com/is/image/Ulta/2282753sw?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2291647sw?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2515643sw?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2206255sw?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2247037sw?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2153594?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2520945sw?$50px$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2532782sw?$tn$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2572546sw?$50px$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2575773sw?$50px$,alabaster,gem
/productimages/sku/s2125086+sw.jpg,alabaster,gem
https://images.ulta.com/is/image/Ulta/2094972sw?$50px$,alabaster,gem
/productimages/sku/s2277382+sw.jpg,alabaster,gem
/productimages/sku/s2106235+sw.jpg,alabaster,gem
/productimages/sku/s1709096+sw.jpg,alabaster,gem
/productimages/sku/s1911403+sw.jpg,alabaster,gem
https://images.ulta.com/is/image/Ulta/2547540sw?$50px$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2531969sw?$50px$,alabaster,gem
https://images.ulta.com/is/image/Ulta/2565845sw?$50px$,alabaster,gem
/productimages/sku/s2324549+sw.jpg,alabaster,gem
/productimages/sku/s2248482+sw.jpg,alabaster,gem
/productimages/sku/s1396381+sw.jpg,alaska,location
/productimages/sku/s2248565+sw.jpg,alder,wood
https://images.ulta.com/is/image/Ulta/2573267sw?$50px$,alex,name
https://images.ulta.com/is/image/Ulta/2550494sw?$50px$,alexandria,name
https://images.ulta.com/is/image/Ulta/2573280sw?$50px$,allie,name
/productimages/sku/s2241883+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2549260sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2549272sw?$50px$,almond,food
/productimages/sku/s2241735+sw.jpg,almond,food
/productimages/sku/s2032902+sw.jpg,almond,food
/productimages/sku/s1288687+sw.jpg,almond,food
/productimages/sku/s1587500+sw.jpg,almond,food
/productimages/sku/s2307239+sw.jpg,almond,food
/productimages/sku/s2032902+sw.jpg,almond,food
/productimages/sku/s2032902+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2538883sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2546556sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2572554sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2575774sw?$50px$,almond,food
/productimages/sku/s2125094+sw.jpg,almond,food
/productimages/sku/s2411841+sw.jpg,almond,food
/productimages/sku/s905364+sw.jpg,almond,food
/productimages/sku/s2250637+sw.jpg,almond,food
/productimages/sku/s2306470+sw.jpg,almond,food
/productimages/sku/s2209864+sw.jpg,almond,food
/productimages/sku/s2106441+sw.jpg,almond,food
/productimages/sku/s1708908+sw.jpg,almond,food
/productimages/sku/s1713254+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2545964sw?$50px$,almond,food
/productimages/sku/s2242246+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2547536sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2532004sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2572970sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2544512sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2544517sw?$50px$,almond,food
/productimages/sku/s1960764+sw.jpg,almond,food
/productimages/sku/s1960764+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2566707sw?$50px$,almond,food
/productimages/sku/s2360113+sw.jpg,almond,food
/productimages/sku/s2260768+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2513751sw?$50px$,almond,food
https://images.ulta.com/is/image/Ulta/2547000sw?$50px$,almond,food
/productimages/sku/s2062016+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2539273sw?$50px$,almond,food
/productimages/sku/s1969906+sw.jpg,almond,food
/productimages/sku/s2038693+sw.jpg,almond,food
https://images.ulta.com/is/image/Ulta/2518260sw?$50px$,almond beige,"food, color"
/productimages/sku/s1787795+sw.jpg,almond peach,food
https://images.ulta.com/is/image/Ulta/2573279sw?$50px$,alyssa,name
/productimages/sku/s2001824+sw.jpg,amaretti,food
/productimages/sku/s2395762+sw.jpg,amaretti,food
https://images.ulta.com/is/image/Ulta/2554252sw?$50px$,amazing,"misc, compliment"
/productimages/sku/s2088987+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2528176sw?$50px$,amber,"gem, color"
/productimages/sku/s2076172+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2578466sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2282780sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2503902sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2515635sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2206266sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2247053sw?$50px$,amber,"gem, color"
/productimages/sku/s1939925+sw.jpg,amber,"gem, color"
/productimages/sku/s2214930+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2575930sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2575775sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2544968sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2544919sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2538148sw?$50px$,amber,"gem, color"
/productimages/sku/s2000032+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2559938sw?$50px$,amber,"gem, color"
/productimages/sku/s2110054+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2559965sw?$50px$,amber,"gem, color"
/productimages/sku/s2181774+sw.jpg,amber,"gem, color"
/productimages/sku/s2209849+sw.jpg,amber,"gem, color"
/productimages/sku/s2106466+sw.jpg,amber,"gem, color"
/productimages/sku/s2308476+sw.jpg,amber,"gem, color"
/productimages/sku/s1709104+sw.jpg,amber,"gem, color"
/productimages/sku/s1713262+sw.jpg,amber,"gem, color"
/productimages/sku/s1856434+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2529587sw?$50px$,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2558955sw?$50px$,amber,"gem, color"
/productimages/sku/s2242253+sw.jpg,amber,"gem, color"
/productimages/sku/s2324663+sw.jpg,amber,"gem, color"
/productimages/sku/s2248698+sw.jpg,amber,"gem, color"
/productimages/sku/s2293066+sw.jpg,amber,"gem, color"
/productimages/sku/s2367258+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2539267sw?$50px$,amber,"gem, color"
/productimages/sku/s1969781+sw.jpg,amber,"gem, color"
/productimages/sku/s2038750+sw.jpg,amber,"gem, color"
https://images.ulta.com/is/image/Ulta/2558123sw?$50px$,amber beige,"gem, color"
https://images.ulta.com/is/image/Ulta/2518188sw?$50px$,amber beige,"gem, color"
/productimages/sku/s2215036+sw.jpg,amber cool,"gem, descriptor"
https://images.ulta.com/is/image/Ulta/2531226sw?$50px$,amber honey,"gem, food"
https://images.ulta.com/is/image/Ulta/2540991sw?$50px$,amber honey,"gem, food"
https://images.ulta.com/is/image/Ulta/2309447sw?$50px$,amber honey,"gem, food"
https://images.ulta.com/is/image/Ulta/2559137sw?$50px$,amber honey,"gem, food"
/productimages/sku/s2246692+sw.jpg,amber honey,"gem, color, food"
/productimages/sku/s2215135+sw.jpg,amber wram,"gem, color"
/productimages/sku/s1751692+sw.jpg,ambre,misc
/productimages/sku/s2001709+sw.jpg,angel food,food
/productimages/sku/s2395846+sw.jpg,angel food,food
